	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Ehbp1l1	1025.0257346273	0.54442755038266	0.251521422594113	2.16453749651861	0.0304231220745048	0.126814045587361
Dst	11762.9720709085	-0.216240913603711	0.0999111688166639	-2.16433173753088	0.0304388986388491	0.126847888289946
Chrnb2	71.8685978977528	2.03556752391165	0.941282010785249	2.162547993681	0.0305759619343603	0.127354993573718
Fam161a	123.370120834189	2.00397387285325	0.926657383133273	2.16258339849113	0.030573236272882	0.127354993573718
Carlr	26.1503308763772	5.12484073499638	2.37015779686173	2.16223609321795	0.0305999828057979	0.127404572935688
Atp5j2	1947.23496416567	-0.383887445771263	0.177545352458225	-2.1621937181464	0.0306032475527378	0.127404572935688
Arhgef26	1107.21855302525	-0.73935073379616	0.342012282401815	-2.16176661435664	0.0306361700623538	0.127454075897462
Cd36	286.328671991119	0.98308498842337	0.454774364172847	2.16169834069567	0.0306414356305055	0.127454075897462
Zfp715	656.787530938648	0.694701279496025	0.32139174278963	2.16154053450822	0.0306536093193774	0.127454075897462
4732490B19Rik	51.1957636086701	2.71046259396454	1.25389859620704	2.16162822269959	0.0306468442509405	0.127454075897462
Hagh	438.699185893895	0.953064560776551	0.440901892841082	2.16162501511435	0.0306470916907844	0.127454075897462
Pcyt2	911.72985424935	0.663067285300986	0.306774257176213	2.16141762155785	0.0306630941062345	0.12746151916431
Fam129a	304.154480150775	1.05935057953943	0.490172419921288	2.16117948804532	0.0306814772552003	0.127498464492503
Syt1	214.976929936897	1.62373234718784	0.751344228909708	2.16110310655353	0.0306873756674681	0.127498464492503
Fam133b	1801.21737918138	-0.399851062450717	0.185046138386054	-2.1608181934417	0.0307093861200385	0.12755791902669
Dnajb14	492.450944244296	0.779003698600957	0.360599613901009	2.16030097806707	0.0307493773108272	0.127692011820971
Kctd8	107.864746846619	2.39944424900757	1.11103851956616	2.15964091861056	0.0308004781736293	0.127856124421164
Amdhd2	506.73932439759	0.85448724163659	0.39567083837233	2.15959115195775	0.0308043339912386	0.127856124421164
Lad1	460.64874367988	-0.950867439895392	0.440482542936563	-2.15869494749156	0.0308738410283701	0.128112519197132
Polr1c	1191.16856223894	-0.531611909973788	0.246307413770469	-2.15832687224425	0.0309024268654346	0.128199023547689
Rarres1	96.5117630913458	1.69373886897803	0.784997684812736	2.15763549593407	0.0309561826665062	0.128276770554367
Lrif1	517.833520894526	0.838837134781168	0.388805679770193	2.15747140133593	0.0309689531085988	0.128276770554367
Gatad1	2432.86715155991	-0.355430581078848	0.164728060286587	-2.15768084964082	0.0309526538725323	0.128276770554367
Clec5a	11.2609267318629	-6.5188151198088	3.02099944501373	-2.1578339349146	0.0309407454576877	0.128276770554367
Prcp	826.011656407905	0.731079273417979	0.338855442835866	2.15749603223017	0.0309670359538757	0.128276770554367
3110070M22Rik	10.9129126931188	-6.47372517917328	3.00021016826269	-2.15775722902838	0.0309467118724835	0.128276770554367
Trib1	1976.60141468925	-0.444967305928459	0.206252708631422	-2.15738890839793	0.0309753747188329	0.128276770554367
Asb4	1385.6663600926	0.518084951596323	0.240163039549115	2.15722182967446	0.0309883843575604	0.128298572077728
Mtus2	75.4762750656321	-3.1763654895487	1.47305446460119	-2.15631231965931	0.031059285934543	0.128527871972447
Lrrn4cl	82.9846073424848	-1.96694498847795	0.912160436993746	-2.15635858419876	0.0310556759873727	0.128527871972447
Ercc5	1005.16624169506	-0.592287683147629	0.274708835005669	-2.1560561863087	0.03107927812261	0.128578482043215
Rtl8a	258.032262691706	1.25054094695357	0.580121143259703	2.15565483431061	0.0311106273939534	0.128676040644404
Csmd2	78.6494511130627	2.23260227603144	1.03583058970928	2.15537395613895	0.031132582693066	0.128734706018631
Tm9sf1	2415.85726513264	0.469632149349665	0.21798186048989	2.15445518399658	0.0312044929222455	0.12899985656526
Mpv17	1128.40216383053	0.553981813667502	0.257163856725924	2.15419779715746	0.0312246635506561	0.12905103585744
Rnf123	1664.25568067627	0.580639218091424	0.269560769292726	2.15401973964871	0.0312386239253864	0.12907652914044
Plk2	4066.62921892367	0.29712828422348	0.138025088977994	2.15271213678298	0.0313413090579709	0.129468524824261
Nfatc3	4285.09579158221	-0.26078266903992	0.121177011674087	-2.15208037759927	0.031391024329836	0.129641565201629
Slc5a2	125.775436603312	1.70489914709334	0.79247711266219	2.15135443011853	0.0314482351191897	0.129845467285488
Snupn	202.911688818145	-1.1791110366939	0.548135839600227	-2.15112924846123	0.0314659994999518	0.129886439500798
Tcp11l1	386.939790343052	-0.924952799826851	0.430022466027259	-2.15094064357144	0.0314808849954133	0.129915510699806
Sycp1	69.5953857397035	2.22580093586679	1.03508631123007	2.15035298188969	0.0315273044779844	0.130074669658234
Coro1a	497.432567806411	-0.834356423595777	0.388107804889395	-2.14980583509151	0.0315705764486724	0.130193992924283
Zfp874a	142.513685688957	1.39401172986149	0.648471280358795	2.14968923387046	0.0315798046223826	0.130193992924283
Nrxn1	466.813573489119	0.781842960482368	0.363689905318048	2.149751612706	0.0315748674847202	0.130193992924283
Acp4	35.7989571190632	3.19366128117016	1.48588648602284	2.14933059235123	0.0316082031008715	0.130246239892024
Wbp4	1619.23161943637	-0.428613201491486	0.199414989337333	-2.14935297951168	0.0316064297672249	0.130246239892024
Slc30a1	859.59809846408	0.583286585374769	0.271436421342811	2.14888843026009	0.031643245171862	0.130358208473488
Haghl	593.992687223403	0.770637958417953	0.358718949210936	2.14830568642416	0.0316894794622636	0.130516217626155
Rapgef5	960.127879695537	0.542592816048939	0.252614988020318	2.14790428826534	0.0317213596582889	0.130582585173846
Zfp236	3630.02269281022	0.327094286417307	0.152281588622934	2.14795688287195	0.031717180878338	0.130582585173846
Appbp2os	18.0395325904572	4.5915629479979	2.13825560991171	2.14734053623621	0.0317661809000068	0.130702132789024
Stap2	303.027669741323	1.02292921417002	0.476368349163816	2.14734924342811	0.0317654882199405	0.130702132789024
Srsf9	3285.06216286576	-0.531518734258956	0.247585533183411	-2.14680852885378	0.0318085280673388	0.13084387073143
Dlgap5	1938.71157506054	-0.468324243583208	0.21821306348732	-2.14617876720484	0.031858718911821	0.131017795127685
Adamts8	69.6699533292639	2.26343437481821	1.05497703243448	2.14548213395233	0.0319143183808387	0.131213870434002
A730013G03Rik	36.3839772897964	3.26650351933514	1.52326945991911	2.14440294726883	0.0320006143195119	0.131536023871641
E130307A14Rik	239.379142812466	-1.16949997815518	0.545436668237059	-2.14415356770053	0.0320205840997019	0.131585456614131
Fam229a	29.5705183266686	-3.23309538904263	1.50815540418806	-2.14374154020502	0.0320536017804939	0.131688470608602
Megf8	6195.93806083579	0.239265151148908	0.111626617501283	2.14344173911888	0.0320776445741254	0.131721909363011
Max	1335.05121307298	-0.470262553313421	0.21938778149536	-2.14352207815806	0.0320712002035449	0.131721909363011
Prkar1b	529.376102751047	0.889436684132336	0.414980979087987	2.14331916148801	0.0320874792384729	0.131729639054598
Bnip2	2976.79896479478	0.337650904827888	0.157687151147136	2.14127087953305	0.0322522000430754	0.132343110381262
D030056L22Rik	647.301361975219	-0.82251650803814	0.384126925853429	-2.14126230857346	0.0322528908306159	0.132343110381262
4930590L20Rik	17.6341174927866	6.57442196189537	3.07055422193798	2.14111899243581	0.0322644434580261	0.132357728054037
Pcdh8	169.911305493492	-1.72310147565269	0.80486744589986	-2.14085124753209	0.032286035713153	0.132413513639113
Irf2	532.823373597658	0.86356943006207	0.403403516170372	2.14070873318158	0.0322975338138719	0.132427883075938
Prcd	32.6377066480768	5.39207730584402	2.51909715864302	2.14048008721847	0.0323159883690893	0.132470761527831
Prdm16	601.692438006441	-1.21834040488896	0.569275722105711	-2.14015872727262	0.0323419413610942	0.132542701527293
Atp1b3	2985.82804474806	0.337330471845334	0.157626298149326	2.14006467071736	0.0323495407349741	0.132542701527293
Ifrd2	864.478092135277	-0.776511061033606	0.362909184424385	-2.13968423605823	0.0323802938647269	0.132635897099209
Cd200r1	10.9584223819376	5.84885629604098	2.73386027127786	2.13941303346389	0.0324022323102317	0.132692948879849
Cd55	696.921087377821	1.14509965303126	0.535461103742994	2.13853003519165	0.0324737491108003	0.132920102303041
Vwc2	63.6972506599202	2.40860511633587	1.12627185748619	2.13856459284335	0.0324709476378467	0.132920102303041
Rpf2	780.88047571971	-0.630903962106806	0.295055042937237	-2.13825852907388	0.0324957664057311	0.132944522230411
Grb2	2041.73636835312	-0.410927338004334	0.192172059308279	-2.13833030401746	0.0324899447041777	0.132944522230411
Nme9	27.0982385440977	5.62279420906778	2.62993866838805	2.13799442422516	0.0325171957759495	0.132999345192248
Aspa	53.0837604154367	2.4147275672871	1.12973340340865	2.13743132671952	0.0325629257206356	0.133153508902081
Ddx27	2923.58128755921	-0.392544854573149	0.183669642614604	-2.13723318118951	0.0325790304959607	0.133186485726947
Pdzd8	4118.47841817762	-0.404111841500832	0.189095130480533	-2.13708222138716	0.0325913047109838	0.133203790411411
Auts2	5070.61522396298	-0.272170756316873	0.127400045793884	-2.13634739784324	0.0326511082017255	0.133415295353129
C7	10.770866620467	-6.45476516381961	3.02155781781568	-2.13623751488755	0.0326600590801882	0.133418958979856
Ddx20	905.334794028714	-0.648824094843358	0.303753885724757	-2.13601907773217	0.0326778588399383	0.133423515578141
Chrnb1	240.987723922536	1.09162021349656	0.511062512053075	2.13598177865018	0.0326808990555807	0.133423515578141
Narf	1891.3079770341	-0.382558790215286	0.179106651300004	-2.13592732284687	0.0326853381355929	0.133423515578141
Cyp20a1	742.16940778089	-0.665483180494005	0.311827676924501	-2.13413763350817	0.0328315160703376	0.133959113227905
Qtrt1	791.466842355177	-0.69160735605979	0.324071002318323	-2.13412292711228	0.032832719571705	0.133959113227905
Wdr48	2463.20386373434	-0.36400173477152	0.170587326442803	-2.13381464122756	0.0328579569162798	0.13399607491831
1700023D09Rik	10.6981720441991	-6.44509300982512	3.02035975531968	-2.13388256100074	0.0328523953436006	0.13399607491831
Map2	693.321122684923	0.638879378025667	0.299538944980323	2.1328758371224	0.032934912980138	0.13427684802264
Vkorc1l1	1397.19114515297	-0.581301629031431	0.27259354152698	-2.13248496562013	0.0329669991371059	0.134374591709193
Adarb2	13.9638026789129	-5.39397528036885	2.52992607064421	-2.13206834103075	0.03300122879167	0.134447947598134
Hmgcr	3560.4152910588	-0.339167197758883	0.159071856202499	-2.13216345025308	0.0329934119898823	0.134447947598134
Tor1aip1	1679.02661315367	-0.437427733314551	0.205182242315367	-2.13189859111794	0.0330151840747866	0.134454421589368
Slc17a5	427.444233184329	0.822098916698472	0.38562671628724	2.13185156000996	0.0330190514352883	0.134454421589368
Tex35	53.3885949885187	4.12024165417929	1.93312250628538	2.13139190133201	0.0330568695149739	0.134575336327241
Rps15a-ps4	20.9353077222701	-3.79768429501134	1.78203001069544	-2.13110007812343	0.0330808982905482	0.134640068841015
Ankmy1	28.584021587721	-3.13884855873133	1.47318525840755	-2.13065433611811	0.0331176296239504	0.134756456575961
5430405H02Rik	52.275381017353	-2.58275033473125	1.21250808939069	-2.13008915761472	0.0331642532971625	0.134897089627836
Mrpl34	694.301143481765	-0.623741640320618	0.29283123035292	-2.13003797296103	0.0331684784819907	0.134897089627836
Ptgfr	262.049424848931	1.21843465173313	0.57216635187056	2.12951119503927	0.033211989659434	0.135040895608376
Abca13	21.6930182815434	5.24522078471049	2.46334916642151	2.1293046297331	0.0332290650151879	0.135077168583212
Mzf1	173.671850261686	1.83065178183957	0.859787879925324	2.12919002998574	0.0332385414403559	0.13508254145228
Lrp6	7642.1307710078	-0.239230785211895	0.112389833946279	-2.1285802889098	0.0332890007414481	0.135188109164523
Cbfa2t3	554.938045578429	0.709924672347985	0.333497895083313	2.12872309784934	0.0332771766714492	0.135188109164523
Irf4	10.7554077778716	-6.45296076846874	3.03154977041686	-2.12860129542964	0.033287261251173	0.135188109164523
Efhd2	2318.91510520561	0.360000018789492	0.169196309916548	2.12770608866738	0.0333614597862872	0.135449162098002
Sdc4	1894.54105540174	0.428170374619542	0.201256797346541	2.12748279941214	0.0333799889820072	0.135491182917655
BC035044	10.8435611967349	-6.46437619985947	3.03881093056647	-2.12727160312485	0.0333975227697604	0.135522435564378
Rnf44	7389.93001473296	-0.264834015308043	0.12449928896886	-2.12719299444581	0.0334040509755119	0.135522435564378
Plin2	1118.41319234071	0.593751676401453	0.27915581390243	2.12695436323236	0.0334238752418197	0.13553647328782
Slc1a6	10.6497089933538	-6.43860888936169	3.02702184475786	-2.12704407816282	0.0334164210017289	0.13553647328782
Gna13	2600.03801585363	-0.349995051874007	0.164575169907979	-2.12665769732885	0.0334485347688192	0.135603274215734
Rprd2	2432.60228128269	-0.352937096937576	0.166038134614742	-2.12563877422795	0.0335333484788403	0.135913853083433
BC034090	1005.43453332717	0.673160814731382	0.316924579138389	2.12404104648961	0.0336667114388985	0.136387643674579
Rchy1	1208.09717856014	0.521536588482661	0.245533369046858	2.12409657598569	0.033662068772617	0.136387643674579
Ech1	800.684038073897	0.844539170561753	0.397726331916241	2.12341779457441	0.0337188573709523	0.13656549446206
Lsm2	1262.57877471096	-0.654897899626295	0.308441599724967	-2.12324764302305	0.0337331055235028	0.136589805181331
Bok	1011.39630991847	0.549385913465656	0.25889708594334	2.12202432276851	0.0338356955857867	0.136938259804192
Ppp1r14b	1206.70518158005	-0.957081015077984	0.451016898035984	-2.1220513449623	0.033833426572903	0.136938259804192
Gal3st3	59.5000632915924	-2.19132071368795	1.03271785242878	-2.12189680708466	0.0338464046413493	0.136948141886652
Lmo7	640.947235938831	0.719149169415155	0.338945392977948	2.12172575380584	0.0338607746338279	0.136972828280674
Ddhd1	883.129677487412	0.595753924282533	0.280885345078959	2.12098614156984	0.033922968677994	0.137190912146233
Fat4	9199.66354505276	-0.30667525945249	0.144613474739997	-2.12065480069452	0.0339508628173606	0.137254234068886
Rps15	9534.79438228331	-0.199833029363398	0.0942340449340722	-2.12060332869299	0.0339551977793114	0.137254234068886
Dalir	17.2546452290475	6.54273228066706	3.08592867594454	2.12018259905649	0.0339906492928223	0.137297714722499
Ghrl	108.956654589546	1.75107518659838	0.825967176960438	2.12002999083129	0.0340035161824681	0.137297714722499
Efr3b	530.893220638386	-0.754876046927498	0.356039787109923	-2.12020137708497	0.0339890663445514	0.137297714722499
Erap1	591.778045392674	0.693609863232789	0.327176936517871	2.11998397752252	0.0340073965292129	0.137297714722499
Rpl15	3618.05869273101	-0.280231451093548	0.132179895938986	-2.12007619693468	0.0339996199580563	0.137297714722499
Kat2a	3237.38103975474	-0.532977913799674	0.251419746858224	-2.11987292350676	0.0340167633809218	0.137302067593804
Sgo1	856.486890359401	-0.576618877682255	0.272021740251376	-2.11975291809176	0.0340268877176916	0.137309475041062
Atp7b	123.006230013911	1.48824735506544	0.702169529285943	2.11949862959573	0.0340483494483517	0.13736261778177
Eif3k	3080.3016784535	-0.310288752488602	0.14641629643447	-2.11922279175717	0.0340716430076891	0.137397089728959
Homer3	1314.12269121013	-0.490855810152644	0.23163232215822	-2.11911621650694	0.034080646569591	0.137397089728959
Slc39a2	10.6133617052199	-6.4337259410167	3.0360612237133	-2.11910283322542	0.0340817773435733	0.137397089728959
Crnde	114.742269762456	1.92792014840199	0.909889728712746	2.11885032610433	0.0341031180689069	0.137449671730278
Nelfa	1656.82267215703	-0.403910215387963	0.190763786200191	-2.11733171915603	0.0342317047071244	0.137923051527979
Utrn	6621.68328252275	-0.238145954427572	0.112478016272737	-2.11726666524874	0.0342372223291912	0.137923051527979
Nras	3115.5107405292	-0.408649983774943	0.193031152007605	-2.11701572272046	0.0342585134299523	0.137975267436703
Trh	85.9406786963809	2.01568453316721	0.952400425761158	2.11642548516952	0.034308636467058	0.138143549605449
Tgfa	548.203553075401	-1.13951576110168	0.538546524943027	-2.11590959800962	0.0343524969701392	0.13824433982132
Calr	26729.5638020669	0.14017412295321	0.0662499747192379	2.11583662555732	0.034358704922691	0.13824433982132
Uba7	211.815048360554	1.84620016813256	0.872496177060513	2.11599800282508	0.0343449774310296	0.13824433982132
Sra1	1052.22875742537	0.799910549237497	0.378188691165148	2.11510964744366	0.0344206031660329	0.138459759943015
Cpz	55.593090041995	2.41371133323785	1.1412970246886	2.11488445253455	0.0344397966085265	0.138469716218505
Trps1	1485.83951651713	0.613696973255847	0.290168488103766	2.11496767711174	0.0344327022831505	0.138469716218505
Prkd2	1170.41165090097	0.510528811446503	0.241447399922947	2.11445147725521	0.0344767249385717	0.138550933674779
Gadd45g	1077.00235062396	0.536513723245042	0.25372637409479	2.11453667423871	0.0344694558415446	0.138550933674779
Ppp2r1b	2009.16190446353	-0.459771288947452	0.217462355088492	-2.11425691936591	0.0344933297344999	0.138584042457432
Prr5l	1075.68917365664	-0.503529120573319	0.238342765383189	-2.11262598956501	0.0346327924372911	0.139110622386937
Dhx29	1986.28574091316	-0.407294258684684	0.192813381648822	-2.11237547519654	0.034654256826848	0.139129366053499
T2	29.2563586795909	-2.98325206247791	1.41221668266596	-2.11246057286773	0.0346469642762298	0.139129366053499
